Data;Gastos com COVID-19;Ação Governo Código;Ação Governo Nome;Ministério Código;Ministério Nome;Órgão UGE Código;Órgão UGE Nome;Natureza Despesa Código;Natureza Despesa Nome;Natureza Despesa Detalhada Código;Natureza Despesa Detalhada Nome;Modalidade Aplicação Código;Modalidade Aplicação Nome;Função Governo Código;Função Governo Nome;Subfunção Governo Código;Subfunção Governo Nome;Elemento Despesa Código;Elemento Despesa Nome;Fonte Recursos Código;Fonte Recursos Nome;Fonte Recursos Detalhada Código;Fonte Recursos Detalhada Nome;Tipo Crédito Código;Item Informação;Dotação Atualizada (R$);Dotação Atualizada (bilhões de R$);Despesas pagas (R$);Despesas pagas (bilhões de R$)
01/04/2020;Despesas Adicionais do Ministério da Saúde e Demais Ministérios;21C0;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA;36000;MINISTERIO DA SAUDE;36000;MINISTERIO DA SAUDE;333141;CONTRIBUICOES - FUNDO A FUNDO;33314123;MINAS GERAIS;31;TRANSFER. A ESTADOS E DF - FUNDO A FUNDO;10;SAUDE;122;ADMINISTRACAO GERAL;41;CONTRIBUICOES;00;RECURSOS PRIMARIOS DE LIVRE APLICACAO;6100000000;RECURSOS PRIMARIOS DE LIVRE APLICACAO;G;EXTRAORDINARIO;;;;
01/04/2020;Despesas Adicionais do Ministério da Saúde e Demais Ministérios;21C0;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA;36000;MINISTERIO DA SAUDE;36000;MINISTERIO DA SAUDE;333141;CONTRIBUICOES - FUNDO A FUNDO;33314123;MINAS GERAIS;31;TRANSFER. A ESTADOS E DF - FUNDO A FUNDO;10;SAUDE;122;ADMINISTRACAO GERAL;41;CONTRIBUICOES;21;APLICACOES DEFINIDAS NA ADPF Nº 568;6321000001;ACORDO PETROBRAS-ADPF 568;G;EXTRAORDINARIO;;;;
01/04/2020;Despesas Adicionais do Ministério da Saúde e Demais Ministérios;21C0;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA;36000;MINISTERIO DA SAUDE;36000;MINISTERIO DA SAUDE;333141;CONTRIBUICOES - FUNDO A FUNDO;33314123;MINAS GERAIS;31;TRANSFER. A ESTADOS E DF - FUNDO A FUNDO;10;SAUDE;122;ADMINISTRACAO GERAL;41;CONTRIBUICOES;53;REC.DEST.AS ATIVIDADES-FINS SEGURIDADE SOCIAL;6353000000;REC.DEST.AS ATIVIDADES-FINS SEGURIDADE SOCIAL;G;EXTRAORDINARIO;;;;
01/04/2020;Despesas Adicionais do Ministério da Saúde e Demais Ministérios;21C0;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA;36000;MINISTERIO DA SAUDE;36000;MINISTERIO DA SAUDE;333141;CONTRIBUICOES - FUNDO A FUNDO;33314125;PARA;31;TRANSFER. A ESTADOS E DF - FUNDO A FUNDO;10;SAUDE;122;ADMINISTRACAO GERAL;41;CONTRIBUICOES;00;RECURSOS PRIMARIOS DE LIVRE APLICACAO;6100000000;RECURSOS PRIMARIOS DE LIVRE APLICACAO;G;EXTRAORDINARIO;;;;
01/04/2020;Despesas Adicionais do Ministério da Saúde e Demais Ministérios;21C0;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA;36000;MINISTERIO DA SAUDE;36000;MINISTERIO DA SAUDE;333141;CONTRIBUICOES - FUNDO A FUNDO;33314125;PARA;31;TRANSFER. A ESTADOS E DF - FUNDO A FUNDO;10;SAUDE;122;ADMINISTRACAO GERAL;41;CONTRIBUICOES;21;APLICACOES DEFINIDAS NA ADPF Nº 568;6321000001;ACORDO PETROBRAS-ADPF 568;G;EXTRAORDINARIO;;;;
01/04/2020;Despesas Adicionais do Ministério da Saúde e Demais Ministérios;21C0;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA;36000;MINISTERIO DA SAUDE;36000;MINISTERIO DA SAUDE;333141;CONTRIBUICOES - FUNDO A FUNDO;33314125;PARA;31;TRANSFER. A ESTADOS E DF - FUNDO A FUNDO;10;SAUDE;122;ADMINISTRACAO GERAL;41;CONTRIBUICOES;53;REC.DEST.AS ATIVIDADES-FINS SEGURIDADE SOCIAL;6353000000;REC.DEST.AS ATIVIDADES-FINS SEGURIDADE SOCIAL;G;EXTRAORDINARIO;;;;
01/04/2020;Despesas Adicionais do Ministério da Saúde e Demais Ministérios;21C0;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA;36000;MINISTERIO DA SAUDE;36000;MINISTERIO DA SAUDE;333141;CONTRIBUICOES - FUNDO A FUNDO;33314127;PARAIBA;31;TRANSFER. A ESTADOS E DF - FUNDO A FUNDO;10;SAUDE;122;ADMINISTRACAO GERAL;41;CONTRIBUICOES;00;RECURSOS PRIMARIOS DE LIVRE APLICACAO;6100000000;RECURSOS PRIMARIOS DE LIVRE APLICACAO;G;EXTRAORDINARIO;;;;
01/04/2020;Despesas Adicionais do Ministério da Saúde e Demais Ministérios;21C0;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA;36000;MINISTERIO DA SAUDE;36000;MINISTERIO DA SAUDE;333141;CONTRIBUICOES - FUNDO A FUNDO;33314127;PARAIBA;31;TRANSFER. A ESTADOS E DF - FUNDO A FUNDO;10;SAUDE;122;ADMINISTRACAO GERAL;41;CONTRIBUICOES;21;APLICACOES DEFINIDAS NA ADPF Nº 568;6321000001;ACORDO PETROBRAS-ADPF 568;G;EXTRAORDINARIO;;;;
01/04/2020;Despesas Adicionais do Ministério da Saúde e Demais Ministérios;21C0;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA;36000;MINISTERIO DA SAUDE;36000;MINISTERIO DA SAUDE;333141;CONTRIBUICOES - FUNDO A FUNDO;33314127;PARAIBA;31;TRANSFER. A ESTADOS E DF - FUNDO A FUNDO;10;SAUDE;122;ADMINISTRACAO GERAL;41;CONTRIBUICOES;53;REC.DEST.AS ATIVIDADES-FINS SEGURIDADE SOCIAL;6353000000;REC.DEST.AS ATIVIDADES-FINS SEGURIDADE SOCIAL;G;EXTRAORDINARIO;;;;
01/04/2020;Despesas Adicionais do Ministério da Saúde e Demais Ministérios;21C0;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA;36000;MINISTERIO DA SAUDE;36000;MINISTERIO DA SAUDE;333141;CONTRIBUICOES - FUNDO A FUNDO;33314129;PARANA;31;TRANSFER. A ESTADOS E DF - FUNDO A FUNDO;10;SAUDE;122;ADMINISTRACAO GERAL;41;CONTRIBUICOES;00;RECURSOS PRIMARIOS DE LIVRE APLICACAO;6100000000;RECURSOS PRIMARIOS DE LIVRE APLICACAO;G;EXTRAORDINARIO;;;;
01/04/2020;Despesas Adicionais do Ministério da Saúde e Demais Ministérios;21C0;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA;36000;MINISTERIO DA SAUDE;36000;MINISTERIO DA SAUDE;333141;CONTRIBUICOES - FUNDO A FUNDO;33314129;PARANA;31;TRANSFER. A ESTADOS E DF - FUNDO A FUNDO;10;SAUDE;122;ADMINISTRACAO GERAL;41;CONTRIBUICOES;21;APLICACOES DEFINIDAS NA ADPF Nº 568;6321000001;ACORDO PETROBRAS-ADPF 568;G;EXTRAORDINARIO;;;;
01/04/2020;Despesas Adicionais do Ministério da Saúde e Demais Ministérios;21C0;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA;36000;MINISTERIO DA SAUDE;36000;MINISTERIO DA SAUDE;333141;CONTRIBUICOES - FUNDO A FUNDO;33314129;PARANA;31;TRANSFER. A ESTADOS E DF - FUNDO A FUNDO;10;SAUDE;122;ADMINISTRACAO GERAL;41;CONTRIBUICOES;53;REC.DEST.AS ATIVIDADES-FINS SEGURIDADE SOCIAL;6353000000;REC.DEST.AS ATIVIDADES-FINS SEGURIDADE SOCIAL;G;EXTRAORDINARIO;;;;
01/04/2020;Despesas Adicionais do Ministério da Saúde e Demais Ministérios;21C0;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA;36000;MINISTERIO DA SAUDE;36000;MINISTERIO DA SAUDE;333141;CONTRIBUICOES - FUNDO A FUNDO;33314131;PERNAMBUCO;31;TRANSFER. A ESTADOS E DF - FUNDO A FUNDO;10;SAUDE;122;ADMINISTRACAO GERAL;41;CONTRIBUICOES;00;RECURSOS PRIMARIOS DE LIVRE APLICACAO;6100000000;RECURSOS PRIMARIOS DE LIVRE APLICACAO;G;EXTRAORDINARIO;;;;
01/04/2020;Despesas Adicionais do Ministério da Saúde e Demais Ministérios;21C0;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA;36000;MINISTERIO DA SAUDE;36000;MINISTERIO DA SAUDE;333141;CONTRIBUICOES - FUNDO A FUNDO;33314131;PERNAMBUCO;31;TRANSFER. A ESTADOS E DF - FUNDO A FUNDO;10;SAUDE;122;ADMINISTRACAO GERAL;41;CONTRIBUICOES;21;APLICACOES DEFINIDAS NA ADPF Nº 568;6321000001;ACORDO PETROBRAS-ADPF 568;G;EXTRAORDINARIO;;;;
01/04/2020;Despesas Adicionais do Ministério da Saúde e Demais Ministérios;21C0;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA;36000;MINISTERIO DA SAUDE;36000;MINISTERIO DA SAUDE;333141;CONTRIBUICOES - FUNDO A FUNDO;33314131;PERNAMBUCO;31;TRANSFER. A ESTADOS E DF - FUNDO A FUNDO;10;SAUDE;122;ADMINISTRACAO GERAL;41;CONTRIBUICOES;53;REC.DEST.AS ATIVIDADES-FINS SEGURIDADE SOCIAL;6153000000;REC.DEST.AS ATIVIDADES-FINS SEGURIDADE SOCIAL;G;EXTRAORDINARIO;;;;
01/04/2020;Despesas Adicionais do Ministério da Saúde e Demais Ministérios;21C0;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA;36000;MINISTERIO DA SAUDE;36000;MINISTERIO DA SAUDE;333141;CONTRIBUICOES - FUNDO A FUNDO;33314131;PERNAMBUCO;31;TRANSFER. A ESTADOS E DF - FUNDO A FUNDO;10;SAUDE;122;ADMINISTRACAO GERAL;41;CONTRIBUICOES;53;REC.DEST.AS ATIVIDADES-FINS SEGURIDADE SOCIAL;6353000000;REC.DEST.AS ATIVIDADES-FINS SEGURIDADE SOCIAL;G;EXTRAORDINARIO;;;;
01/04/2020;Despesas Adicionais do Ministério da Saúde e Demais Ministérios;21C0;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA;36000;MINISTERIO DA SAUDE;36000;MINISTERIO DA SAUDE;333141;CONTRIBUICOES - FUNDO A FUNDO;33314133;PIAUI;31;TRANSFER. A ESTADOS E DF - FUNDO A FUNDO;10;SAUDE;122;ADMINISTRACAO GERAL;41;CONTRIBUICOES;00;RECURSOS PRIMARIOS DE LIVRE APLICACAO;6100000000;RECURSOS PRIMARIOS DE LIVRE APLICACAO;G;EXTRAORDINARIO;;;;
01/04/2020;Despesas Adicionais do Ministério da Saúde e Demais Ministérios;21C0;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA;36000;MINISTERIO DA SAUDE;36000;MINISTERIO DA SAUDE;333141;CONTRIBUICOES - FUNDO A FUNDO;33314133;PIAUI;31;TRANSFER. A ESTADOS E DF - FUNDO A FUNDO;10;SAUDE;122;ADMINISTRACAO GERAL;41;CONTRIBUICOES;21;APLICACOES DEFINIDAS NA ADPF Nº 568;6321000001;ACORDO PETROBRAS-ADPF 568;G;EXTRAORDINARIO;;;;
01/04/2020;Despesas Adicionais do Ministério da Saúde e Demais Ministérios;21C0;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA;36000;MINISTERIO DA SAUDE;36000;MINISTERIO DA SAUDE;333141;CONTRIBUICOES - FUNDO A FUNDO;33314133;PIAUI;31;TRANSFER. A ESTADOS E DF - FUNDO A FUNDO;10;SAUDE;122;ADMINISTRACAO GERAL;41;CONTRIBUICOES;53;REC.DEST.AS ATIVIDADES-FINS SEGURIDADE SOCIAL;6353000000;REC.DEST.AS ATIVIDADES-FINS SEGURIDADE SOCIAL;G;EXTRAORDINARIO;;;;
01/04/2020;Despesas Adicionais do Ministério da Saúde e Demais Ministérios;21C0;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA;36000;MINISTERIO DA SAUDE;36000;MINISTERIO DA SAUDE;333141;CONTRIBUICOES - FUNDO A FUNDO;33314135;RIO DE JANEIRO;31;TRANSFER. A ESTADOS E DF - FUNDO A FUNDO;10;SAUDE;122;ADMINISTRACAO GERAL;41;CONTRIBUICOES;00;RECURSOS PRIMARIOS DE LIVRE APLICACAO;6100000000;RECURSOS PRIMARIOS DE LIVRE APLICACAO;G;EXTRAORDINARIO;;;;
01/04/2020;Despesas Adicionais do Ministério da Saúde e Demais Ministérios;21C0;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA;36000;MINISTERIO DA SAUDE;36000;MINISTERIO DA SAUDE;333141;CONTRIBUICOES - FUNDO A FUNDO;33314135;RIO DE JANEIRO;31;TRANSFER. A ESTADOS E DF - FUNDO A FUNDO;10;SAUDE;122;ADMINISTRACAO GERAL;41;CONTRIBUICOES;21;APLICACOES DEFINIDAS NA ADPF Nº 568;6321000001;ACORDO PETROBRAS-ADPF 568;G;EXTRAORDINARIO;;;;
01/04/2020;Despesas Adicionais do Ministério da Saúde e Demais Ministérios;21C0;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA;36000;MINISTERIO DA SAUDE;36000;MINISTERIO DA SAUDE;333141;CONTRIBUICOES - FUNDO A FUNDO;33314135;RIO DE JANEIRO;31;TRANSFER. A ESTADOS E DF - FUNDO A FUNDO;10;SAUDE;122;ADMINISTRACAO GERAL;41;CONTRIBUICOES;53;REC.DEST.AS ATIVIDADES-FINS SEGURIDADE SOCIAL;6153000000;REC.DEST.AS ATIVIDADES-FINS SEGURIDADE SOCIAL;G;EXTRAORDINARIO;;;;
01/04/2020;Despesas Adicionais do Ministério da Saúde e Demais Ministérios;21C0;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA;36000;MINISTERIO DA SAUDE;36000;MINISTERIO DA SAUDE;333141;CONTRIBUICOES - FUNDO A FUNDO;33314135;RIO DE JANEIRO;31;TRANSFER. A ESTADOS E DF - FUNDO A FUNDO;10;SAUDE;122;ADMINISTRACAO GERAL;41;CONTRIBUICOES;53;REC.DEST.AS ATIVIDADES-FINS SEGURIDADE SOCIAL;6353000000;REC.DEST.AS ATIVIDADES-FINS SEGURIDADE SOCIAL;G;EXTRAORDINARIO;;;;
01/04/2020;Despesas Adicionais do Ministério da Saúde e Demais Ministérios;21C0;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA;36000;MINISTERIO DA SAUDE;36000;MINISTERIO DA SAUDE;333141;CONTRIBUICOES - FUNDO A FUNDO;33314137;RIO GRANDE DO NORTE;31;TRANSFER. A ESTADOS E DF - FUNDO A FUNDO;10;SAUDE;122;ADMINISTRACAO GERAL;41;CONTRIBUICOES;00;RECURSOS PRIMARIOS DE LIVRE APLICACAO;6100000000;RECURSOS PRIMARIOS DE LIVRE APLICACAO;G;EXTRAORDINARIO;;;;
01/04/2020;Despesas Adicionais do Ministério da Saúde e Demais Ministérios;21C0;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA;36000;MINISTERIO DA SAUDE;36000;MINISTERIO DA SAUDE;333141;CONTRIBUICOES - FUNDO A FUNDO;33314137;RIO GRANDE DO NORTE;31;TRANSFER. A ESTADOS E DF - FUNDO A FUNDO;10;SAUDE;122;ADMINISTRACAO GERAL;41;CONTRIBUICOES;21;APLICACOES DEFINIDAS NA ADPF Nº 568;6321000001;ACORDO PETROBRAS-ADPF 568;G;EXTRAORDINARIO;;;;
01/04/2020;Despesas Adicionais do Ministério da Saúde e Demais Ministérios;21C0;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA;36000;MINISTERIO DA SAUDE;36000;MINISTERIO DA SAUDE;333141;CONTRIBUICOES - FUNDO A FUNDO;33314137;RIO GRANDE DO NORTE;31;TRANSFER. A ESTADOS E DF - FUNDO A FUNDO;10;SAUDE;122;ADMINISTRACAO GERAL;41;CONTRIBUICOES;53;REC.DEST.AS ATIVIDADES-FINS SEGURIDADE SOCIAL;6353000000;REC.DEST.AS ATIVIDADES-FINS SEGURIDADE SOCIAL;G;EXTRAORDINARIO;;;;
01/04/2020;Despesas Adicionais do Ministério da Saúde e Demais Ministérios;21C0;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA;36000;MINISTERIO DA SAUDE;36000;MINISTERIO DA SAUDE;333141;CONTRIBUICOES - FUNDO A FUNDO;33314139;RIO GRANDE DO SUL;31;TRANSFER. A ESTADOS E DF - FUNDO A FUNDO;10;SAUDE;122;ADMINISTRACAO GERAL;41;CONTRIBUICOES;00;RECURSOS PRIMARIOS DE LIVRE APLICACAO;6100000000;RECURSOS PRIMARIOS DE LIVRE APLICACAO;G;EXTRAORDINARIO;;;;
01/04/2020;Despesas Adicionais do Ministério da Saúde e Demais Ministérios;21C0;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA;36000;MINISTERIO DA SAUDE;36000;MINISTERIO DA SAUDE;333141;CONTRIBUICOES - FUNDO A FUNDO;33314139;RIO GRANDE DO SUL;31;TRANSFER. A ESTADOS E DF - FUNDO A FUNDO;10;SAUDE;122;ADMINISTRACAO GERAL;41;CONTRIBUICOES;21;APLICACOES DEFINIDAS NA ADPF Nº 568;6321000001;ACORDO PETROBRAS-ADPF 568;G;EXTRAORDINARIO;;;;
01/04/2020;Despesas Adicionais do Ministério da Saúde e Demais Ministérios;21C0;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA;36000;MINISTERIO DA SAUDE;36000;MINISTERIO DA SAUDE;333141;CONTRIBUICOES - FUNDO A FUNDO;33314139;RIO GRANDE DO SUL;31;TRANSFER. A ESTADOS E DF - FUNDO A FUNDO;10;SAUDE;122;ADMINISTRACAO GERAL;41;CONTRIBUICOES;53;REC.DEST.AS ATIVIDADES-FINS SEGURIDADE SOCIAL;6153000000;REC.DEST.AS ATIVIDADES-FINS SEGURIDADE SOCIAL;G;EXTRAORDINARIO;;;;
01/04/2020;Despesas Adicionais do Ministério da Saúde e Demais Ministérios;21C0;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA;36000;MINISTERIO DA SAUDE;36000;MINISTERIO DA SAUDE;333141;CONTRIBUICOES - FUNDO A FUNDO;33314139;RIO GRANDE DO SUL;31;TRANSFER. A ESTADOS E DF - FUNDO A FUNDO;10;SAUDE;122;ADMINISTRACAO GERAL;41;CONTRIBUICOES;53;REC.DEST.AS ATIVIDADES-FINS SEGURIDADE SOCIAL;6353000000;REC.DEST.AS ATIVIDADES-FINS SEGURIDADE SOCIAL;G;EXTRAORDINARIO;;;;
01/04/2020;Despesas Adicionais do Ministério da Saúde e Demais Ministérios;21C0;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA;36000;MINISTERIO DA SAUDE;36000;MINISTERIO DA SAUDE;333141;CONTRIBUICOES - FUNDO A FUNDO;33314141;RONDONIA;31;TRANSFER. A ESTADOS E DF - FUNDO A FUNDO;10;SAUDE;122;ADMINISTRACAO GERAL;41;CONTRIBUICOES;00;RECURSOS PRIMARIOS DE LIVRE APLICACAO;6100000000;RECURSOS PRIMARIOS DE LIVRE APLICACAO;G;EXTRAORDINARIO;;;;
01/04/2020;Despesas Adicionais do Ministério da Saúde e Demais Ministérios;21C0;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA;36000;MINISTERIO DA SAUDE;36000;MINISTERIO DA SAUDE;333141;CONTRIBUICOES - FUNDO A FUNDO;33314141;RONDONIA;31;TRANSFER. A ESTADOS E DF - FUNDO A FUNDO;10;SAUDE;122;ADMINISTRACAO GERAL;41;CONTRIBUICOES;21;APLICACOES DEFINIDAS NA ADPF Nº 568;6321000001;ACORDO PETROBRAS-ADPF 568;G;EXTRAORDINARIO;;;;
01/04/2020;Despesas Adicionais do Ministério da Saúde e Demais Ministérios;21C0;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA;36000;MINISTERIO DA SAUDE;36000;MINISTERIO DA SAUDE;333141;CONTRIBUICOES - FUNDO A FUNDO;33314141;RONDONIA;31;TRANSFER. A ESTADOS E DF - FUNDO A FUNDO;10;SAUDE;122;ADMINISTRACAO GERAL;41;CONTRIBUICOES;53;REC.DEST.AS ATIVIDADES-FINS SEGURIDADE SOCIAL;6353000000;REC.DEST.AS ATIVIDADES-FINS SEGURIDADE SOCIAL;G;EXTRAORDINARIO;;;;
01/04/2020;Despesas Adicionais do Ministério da Saúde e Demais Ministérios;21C0;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA;36000;MINISTERIO DA SAUDE;36000;MINISTERIO DA SAUDE;333141;CONTRIBUICOES - FUNDO A FUNDO;33314142;RORAIMA;31;TRANSFER. A ESTADOS E DF - FUNDO A FUNDO;10;SAUDE;122;ADMINISTRACAO GERAL;41;CONTRIBUICOES;00;RECURSOS PRIMARIOS DE LIVRE APLICACAO;6100000000;RECURSOS PRIMARIOS DE LIVRE APLICACAO;G;EXTRAORDINARIO;;;;
01/04/2020;Despesas Adicionais do Ministério da Saúde e Demais Ministérios;21C0;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA;36000;MINISTERIO DA SAUDE;36000;MINISTERIO DA SAUDE;333141;CONTRIBUICOES - FUNDO A FUNDO;33314142;RORAIMA;31;TRANSFER. A ESTADOS E DF - FUNDO A FUNDO;10;SAUDE;122;ADMINISTRACAO GERAL;41;CONTRIBUICOES;21;APLICACOES DEFINIDAS NA ADPF Nº 568;6321000001;ACORDO PETROBRAS-ADPF 568;G;EXTRAORDINARIO;;;;
01/04/2020;Despesas Adicionais do Ministério da Saúde e Demais Ministérios;21C0;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA;36000;MINISTERIO DA SAUDE;36000;MINISTERIO DA SAUDE;333141;CONTRIBUICOES - FUNDO A FUNDO;33314142;RORAIMA;31;TRANSFER. A ESTADOS E DF - FUNDO A FUNDO;10;SAUDE;122;ADMINISTRACAO GERAL;41;CONTRIBUICOES;53;REC.DEST.AS ATIVIDADES-FINS SEGURIDADE SOCIAL;6353000000;REC.DEST.AS ATIVIDADES-FINS SEGURIDADE SOCIAL;G;EXTRAORDINARIO;;;;
01/04/2020;Despesas Adicionais do Ministério da Saúde e Demais Ministérios;21C0;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA;36000;MINISTERIO DA SAUDE;36000;MINISTERIO DA SAUDE;333141;CONTRIBUICOES - FUNDO A FUNDO;33314143;SANTA CATARINA;31;TRANSFER. A ESTADOS E DF - FUNDO A FUNDO;10;SAUDE;122;ADMINISTRACAO GERAL;41;CONTRIBUICOES;00;RECURSOS PRIMARIOS DE LIVRE APLICACAO;6100000000;RECURSOS PRIMARIOS DE LIVRE APLICACAO;G;EXTRAORDINARIO;;;;
01/04/2020;Despesas Adicionais do Ministério da Saúde e Demais Ministérios;21C0;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA;36000;MINISTERIO DA SAUDE;36000;MINISTERIO DA SAUDE;333141;CONTRIBUICOES - FUNDO A FUNDO;33314143;SANTA CATARINA;31;TRANSFER. A ESTADOS E DF - FUNDO A FUNDO;10;SAUDE;122;ADMINISTRACAO GERAL;41;CONTRIBUICOES;21;APLICACOES DEFINIDAS NA ADPF Nº 568;6321000001;ACORDO PETROBRAS-ADPF 568;G;EXTRAORDINARIO;;;;
01/04/2020;Despesas Adicionais do Ministério da Saúde e Demais Ministérios;21C0;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA;36000;MINISTERIO DA SAUDE;36000;MINISTERIO DA SAUDE;333141;CONTRIBUICOES - FUNDO A FUNDO;33314143;SANTA CATARINA;31;TRANSFER. A ESTADOS E DF - FUNDO A FUNDO;10;SAUDE;122;ADMINISTRACAO GERAL;41;CONTRIBUICOES;53;REC.DEST.AS ATIVIDADES-FINS SEGURIDADE SOCIAL;6353000000;REC.DEST.AS ATIVIDADES-FINS SEGURIDADE SOCIAL;G;EXTRAORDINARIO;;;;
01/04/2020;Despesas Adicionais do Ministério da Saúde e Demais Ministérios;21C0;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA;36000;MINISTERIO DA SAUDE;36000;MINISTERIO DA SAUDE;333141;CONTRIBUICOES - FUNDO A FUNDO;33314145;SAO PAULO;31;TRANSFER. A ESTADOS E DF - FUNDO A FUNDO;10;SAUDE;122;ADMINISTRACAO GERAL;41;CONTRIBUICOES;00;RECURSOS PRIMARIOS DE LIVRE APLICACAO;6100000000;RECURSOS PRIMARIOS DE LIVRE APLICACAO;G;EXTRAORDINARIO;;;;
01/04/2020;Despesas Adicionais do Ministério da Saúde e Demais Ministérios;21C0;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA;36000;MINISTERIO DA SAUDE;36000;MINISTERIO DA SAUDE;333141;CONTRIBUICOES - FUNDO A FUNDO;33314145;SAO PAULO;31;TRANSFER. A ESTADOS E DF - FUNDO A FUNDO;10;SAUDE;122;ADMINISTRACAO GERAL;41;CONTRIBUICOES;21;APLICACOES DEFINIDAS NA ADPF Nº 568;6321000001;ACORDO PETROBRAS-ADPF 568;G;EXTRAORDINARIO;;;;
01/04/2020;Despesas Adicionais do Ministério da Saúde e Demais Ministérios;21C0;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA;36000;MINISTERIO DA SAUDE;36000;MINISTERIO DA SAUDE;333141;CONTRIBUICOES - FUNDO A FUNDO;33314145;SAO PAULO;31;TRANSFER. A ESTADOS E DF - FUNDO A FUNDO;10;SAUDE;122;ADMINISTRACAO GERAL;41;CONTRIBUICOES;53;REC.DEST.AS ATIVIDADES-FINS SEGURIDADE SOCIAL;6153000000;REC.DEST.AS ATIVIDADES-FINS SEGURIDADE SOCIAL;G;EXTRAORDINARIO;;;;
01/04/2020;Despesas Adicionais do Ministério da Saúde e Demais Ministérios;21C0;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA;36000;MINISTERIO DA SAUDE;36000;MINISTERIO DA SAUDE;333141;CONTRIBUICOES - FUNDO A FUNDO;33314145;SAO PAULO;31;TRANSFER. A ESTADOS E DF - FUNDO A FUNDO;10;SAUDE;122;ADMINISTRACAO GERAL;41;CONTRIBUICOES;53;REC.DEST.AS ATIVIDADES-FINS SEGURIDADE SOCIAL;6353000000;REC.DEST.AS ATIVIDADES-FINS SEGURIDADE SOCIAL;G;EXTRAORDINARIO;;;;
